year,week_num,property_type,country,city,capacity,pets_allowed,property_id,booked_through,booking_id
2020,33,condo,SPAIN,Barcelona,4,no,91,3rd Party,B-14772
2019,38,condo,ITALY,Rome,5,yes,254,3rd Party,B-14773
2020,32,condo,ITALY,Rome,5,yes,956,3rd Party,B-14774
2020,33,condo,SPAIN,Barcelona,7,no,616,3rd Party,B-14775
2019,30,condo,SPAIN,Barcelona,7,no,54,3rd Party,B-14776
2020,33,house,SPAIN,Madrid,9,yes,99,3rd Party,B-14777
2019,30,condo,SPAIN,Madrid,8,no,268,3rd Party,B-14778
2019,29,apartment,ITALY,Rome,6,no,978,Direct,B-14779
2020,33,apartment,SPAIN,Madrid,5,yes,490,3rd Party,B-14780
2019,30,apartment,BELGIUM,Brussels,4,no,53,3rd Party,B-14781
2019,38,house,BELGIUM,Brussels,6,yes,989,3rd Party,B-14782
2019,6,condo,BELGIUM,Brussels,9,no,468,3rd Party,B-14783
2020,33,house,BELGIUM,Brussels,9,yes,97,3rd Party,B-14784
2019,38,apartment,BELGIUM,Brussels,7,yes,830,3rd Party,B-14785
2020,33,condo,SPAIN,Barcelona,4,no,626,3rd Party,B-14786
2020,33,house,SPAIN,Barcelona,6,yes,492,3rd Party,B-14787
2020,33,apartment,BELGIUM,Brussels,8,no,623,3rd Party,B-14788
2020,32,apartment,FRANCE,Paris,9,no,962,Direct,B-14789
2020,33,apartment,SPAIN,Madrid,7,yes,94,Direct,B-14790
2019,30,condo,BELGIUM,Brussels,6,no,274,3rd Party,B-14791
2019,38,condo,BELGIUM,Brussels,6,no,981,3rd Party,B-14792
2019,30,condo,SPAIN,Barcelona,5,no,275,3rd Party,B-14793
2020,32,apartment,SPAIN,Madrid,4,yes,966,3rd Party,B-14794
2019,29,condo,BELGIUM,Brussels,6,no,981,3rd Party,B-14795
2019,6,condo,BELGIUM,Brussels,6,no,981,3rd Party,B-14796
2020,32,apartment,BELGIUM,Brussels,5,no,968,3rd Party,B-14797
2020,33,house,ITALY,Rome,7,no,619,3rd Party,B-14798
2019,6,condo,ITALY,Rome,9,no,979,3rd Party,B-14799
2020,33,house,ITALY,Rome,5,yes,495,Direct,B-14800
2020,33,condo,SPAIN,Barcelona,4,yes,737,3rd Party,B-14801
2020,33,condo,SPAIN,Madrid,6,no,700,3rd Party,B-14802
2020,33,condo,SPAIN,Madrid,4,no,769,3rd Party,B-14803
2020,33,condo,BELGIUM,Brussels,8,no,214,3rd Party,B-14804
2019,30,house,ITALY,Rome,9,yes,441,3rd Party,B-14805
2020,33,house,ITALY,Rome,7,yes,292,3rd Party,B-14806
2019,30,apartment,ITALY,Rome,7,yes,438,3rd Party,B-14807
2019,30,apartment,SPAIN,Madrid,5,yes,420,Direct,B-14808
2019,30,condo,FRANCE,Lyon,9,no,202,3rd Party,B-14809
2019,7,apartment,BELGIUM,Brussels,8,yes,130,3rd Party,B-14810
2019,30,condo,SPAIN,Barcelona,5,yes,146,3rd Party,B-14811
2020,33,apartment,FRANCE,Paris,9,no,260,Direct,B-14812
2020,32,condo,SPAIN,Barcelona,9,no,768,3rd Party,B-14813
2020,33,apartment,SPAIN,Madrid,5,yes,309,Direct,B-14814
2019,6,apartment,BELGIUM,Brussels,8,yes,687,3rd Party,B-14815
2020,32,condo,SPAIN,Madrid,4,no,769,3rd Party,B-14816
2019,29,condo,SPAIN,Madrid,9,no,898,3rd Party,B-14817
2020,33,house,BELGIUM,Brussels,9,yes,216,3rd Party,B-14818
2020,33,condo,SPAIN,Barcelona,7,no,215,3rd Party,B-14819
2020,32,condo,FRANCE,Paris,6,yes,741,3rd Party,B-14820
2020,33,apartment,BELGIUM,Brussels,4,no,337,3rd Party,B-14821
2020,33,apartment,BELGIUM,Brussels,5,yes,849,3rd Party,B-14822
2020,33,condo,BELGIUM,Brussels,5,yes,319,3rd Party,B-14823
2020,32,condo,FRANCE,Lyon,4,no,742,3rd Party,B-14824
2019,38,apartment,BELGIUM,Brussels,6,yes,7,3rd Party,B-14825
2019,38,house,BELGIUM,Brussels,9,yes,97,3rd Party,B-14826
2019,30,apartment,BELGIUM,Brussels,8,yes,130,Direct,B-14827
2020,33,condo,ITALY,Milan,9,yes,777,3rd Party,B-14828
2019,29,condo,FRANCE,Nice,7,yes,861,3rd Party,B-14829
2019,38,house,ITALY,Rome,5,yes,120,3rd Party,B-14830
2019,38,condo,ITALY,Rome,7,yes,549,3rd Party,B-14831
2020,33,apartment,BELGIUM,Brussels,8,yes,774,Direct,B-14832
2020,32,house,SPAIN,Madrid,8,yes,767,3rd Party,B-14833
2020,33,house,ITALY,Rome,7,no,293,Direct,B-14834
2020,33,condo,SPAIN,Madrid,6,no,333,3rd Party,B-14835
2019,6,apartment,BELGIUM,Brussels,6,no,332,3rd Party,B-14836
2020,32,condo,SPAIN,Madrid,6,yes,705,3rd Party,B-14837
2020,32,house,ITALY,Rome,8,yes,772,Direct,B-14838
2020,32,house,SPAIN,Barcelona,4,yes,721,3rd Party,B-14839
2019,6,apartment,ITALY,Rome,7,yes,788,3rd Party,B-14840
2020,33,condo,ITALY,Naples,7,yes,261,3rd Party,B-14841
2019,38,apartment,BELGIUM,Brussels,8,no,623,3rd Party,B-14842
2020,33,house,SPAIN,Madrid,8,yes,767,3rd Party,B-14843
2020,32,condo,ITALY,Naples,4,yes,740,3rd Party,B-14844
2020,33,apartment,SPAIN,Barcelona,7,yes,765,Direct,B-14845
2019,30,apartment,SPAIN,Barcelona,8,yes,404,3rd Party,B-14846
2020,33,apartment,ITALY,Milan,4,yes,342,3rd Party,B-14847
2020,33,apartment,ITALY,Rome,6,yes,758,Direct,B-14848
2019,29,condo,FRANCE,Paris,8,no,879,3rd Party,B-14849
2019,7,house,ITALY,Rome,5,yes,120,3rd Party,B-14850
2020,33,condo,SPAIN,Madrid,7,no,805,3rd Party,B-14851
2019,29,apartment,SPAIN,Barcelona,8,yes,902,Direct,B-14852
2020,33,house,FRANCE,Paris,5,no,208,3rd Party,B-14853
2019,30,apartment,SPAIN,Madrid,9,no,423,3rd Party,B-14854
2019,6,house,BELGIUM,Brussels,7,yes,684,3rd Party,B-14855
2020,33,apartment,FRANCE,Paris,6,yes,206,3rd Party,B-14856
2019,29,house,SPAIN,Barcelona,7,yes,858,3rd Party,B-14857
2020,33,house,ITALY,Rome,8,yes,772,Direct,B-14858
2020,33,apartment,SPAIN,Madrid,9,yes,234,3rd Party,B-14859
2020,32,apartment,BELGIUM,Brussels,8,yes,774,Direct,B-14860
2020,32,apartment,SPAIN,Barcelona,4,no,773,3rd Party,B-14861
2019,30,house,SPAIN,Barcelona,5,yes,450,3rd Party,B-14862
2020,32,condo,FRANCE,Nice,8,yes,703,3rd Party,B-14863
2020,33,apartment,SPAIN,Barcelona,4,no,773,3rd Party,B-14864
2019,38,condo,BELGIUM,Brussels,8,no,87,3rd Party,B-14865
2020,33,house,ITALY,Rome,6,no,852,3rd Party,B-14866
2020,33,apartment,SPAIN,Madrid,9,yes,317,Direct,B-14867
2019,29,house,FRANCE,Paris,7,yes,901,Direct,B-14868
2020,32,condo,SPAIN,Madrid,6,no,700,3rd Party,B-14869
2020,33,house,BELGIUM,Brussels,5,no,209,3rd Party,B-14870
2020,33,apartment,BELGIUM,Brussels,7,yes,830,Direct,B-14871
2019,29,apartment,SPAIN,Barcelona,4,yes,900,3rd Party,B-14872
2019,29,condo,BELGIUM,Brussels,9,yes,859,3rd Party,B-14873
2020,32,condo,SPAIN,Barcelona,6,no,776,3rd Party,B-14874
2020,32,apartment,SPAIN,Madrid,6,yes,706,Direct,B-14875
2019,6,condo,ITALY,Rome,5,no,694,3rd Party,B-14876
2019,30,apartment,ITALY,Rome,9,yes,143,3rd Party,B-14877
2019,39,condo,ITALY,Rome,4,no,193,3rd Party,B-14878
2019,6,apartment,BELGIUM,Brussels,4,no,337,3rd Party,B-14879
2019,6,condo,ITALY,Rome,8,no,702,3rd Party,B-14880
2019,30,apartment,SPAIN,Barcelona,9,yes,198,3rd Party,B-14881
2019,29,house,ITALY,Rome,7,no,867,3rd Party,B-14882
2020,33,apartment,SPAIN,Barcelona,5,yes,325,3rd Party,B-14883
2020,33,apartment,FRANCE,Paris,9,yes,331,Direct,B-14884
2020,33,house,FRANCE,Paris,5,yes,801,Direct,B-14885
2020,33,condo,SPAIN,Barcelona,8,no,841,3rd Party,B-14886
2019,38,condo,BELGIUM,Brussels,6,no,680,3rd Party,B-14887
2020,33,apartment,SPAIN,Barcelona,6,yes,296,3rd Party,B-14888
2019,38,house,BELGIUM,Brussels,7,yes,684,3rd Party,B-14889
2020,33,house,SPAIN,Madrid,7,yes,845,3rd Party,B-14890
2020,32,house,FRANCE,Paris,8,no,715,3rd Party,B-14891
2020,33,house,FRANCE,Paris,5,yes,295,Direct,B-14892
2020,33,condo,ITALY,Rome,5,yes,254,3rd Party,B-14893
2020,32,house,FRANCE,Paris,6,yes,755,Direct,B-14894
2019,30,apartment,BELGIUM,Brussels,7,yes,197,3rd Party,B-14895
2019,39,apartment,ITALY,Rome,7,yes,191,3rd Party,B-14896
2020,33,condo,FRANCE,Nice,4,yes,838,3rd Party,B-14897
2020,32,apartment,SPAIN,Barcelona,6,yes,750,3rd Party,B-14898
2020,32,house,ITALY,Rome,7,no,711,3rd Party,B-14899
2019,29,apartment,SPAIN,Madrid,9,no,885,3rd Party,B-14900
2019,30,apartment,FRANCE,Paris,9,yes,413,Direct,B-14901
2020,33,condo,FRANCE,Lyon,8,no,321,3rd Party,B-14902
2020,32,condo,SPAIN,Barcelona,6,no,748,3rd Party,B-14903
2019,38,apartment,BELGIUM,Brussels,8,yes,45,3rd Party,B-14904
2020,32,house,FRANCE,Paris,7,no,753,3rd Party,B-14905
2020,33,house,ITALY,Rome,6,yes,247,Direct,B-14906
2019,38,apartment,ITALY,Rome,5,yes,569,3rd Party,B-14907
2019,30,house,FRANCE,Paris,6,no,415,3rd Party,B-14908
2020,33,house,BELGIUM,Brussels,5,no,298,3rd Party,B-14909
2020,33,apartment,BELGIUM,Brussels,7,yes,230,3rd Party,B-14910
2020,33,house,FRANCE,Paris,5,no,301,3rd Party,B-14911
2019,29,condo,SPAIN,Madrid,7,yes,895,3rd Party,B-14912
2020,33,apartment,ITALY,Rome,9,no,226,3rd Party,B-14913
2020,32,condo,SPAIN,Madrid,7,no,757,3rd Party,B-14914
2020,33,house,SPAIN,Barcelona,8,yes,785,3rd Party,B-14915
2020,32,house,SPAIN,Barcelona,5,yes,719,3rd Party,B-14916
2019,38,house,BELGIUM,Brussels,6,yes,102,3rd Party,B-14917
2019,30,condo,BELGIUM,Brussels,5,no,167,3rd Party,B-14918
2020,33,house,SPAIN,Barcelona,4,yes,848,3rd Party,B-14919
2019,30,condo,FRANCE,Lyon,9,no,418,3rd Party,B-14920
2020,33,apartment,BELGIUM,Brussels,6,yes,294,Direct,B-14921
2019,30,house,BELGIUM,Brussels,5,yes,408,3rd Party,B-14922
2019,30,apartment,BELGIUM,Brussels,9,yes,409,Direct,B-14923
2020,32,apartment,ITALY,Rome,6,yes,708,3rd Party,B-14924
2020,32,condo,BELGIUM,Brussels,6,no,766,3rd Party,B-14925
2020,33,apartment,SPAIN,Barcelona,8,yes,222,Direct,B-14926
2019,30,house,ITALY,Rome,7,yes,189,3rd Party,B-14927
2020,33,apartment,SPAIN,Barcelona,5,no,783,3rd Party,B-14928
2019,39,condo,BELGIUM,Brussels,5,no,167,3rd Party,B-14929
2020,32,apartment,SPAIN,Barcelona,7,yes,765,3rd Party,B-14930
2020,33,apartment,ITALY,Rome,7,yes,788,3rd Party,B-14931
2020,33,condo,SPAIN,Madrid,6,yes,837,3rd Party,B-14932
2019,38,condo,ITALY,Rome,5,no,57,3rd Party,B-14933
2020,33,apartment,SPAIN,Barcelona,7,yes,836,Direct,B-14934
2020,32,apartment,ITALY,Rome,6,yes,758,Direct,B-14935
2020,33,condo,ITALY,Naples,8,yes,257,3rd Party,B-14936
2020,32,apartment,ITALY,Naples,4,yes,716,3rd Party,B-14937
2019,7,house,ITALY,Rome,7,yes,180,3rd Party,B-14938
2019,30,house,SPAIN,Madrid,7,yes,443,3rd Party,B-14939
2020,32,apartment,SPAIN,Madrid,4,yes,744,Direct,B-14940
2019,38,condo,ITALY,Rome,4,no,690,3rd Party,B-14941
2019,6,condo,ITALY,Rome,5,yes,343,3rd Party,B-14942
2019,30,apartment,BELGIUM,Brussels,5,yes,157,Direct,B-14943
2019,30,apartment,SPAIN,Madrid,4,no,132,3rd Party,B-14944
2020,33,condo,SPAIN,Barcelona,4,no,320,3rd Party,B-14945
2019,39,house,ITALY,Rome,7,yes,189,3rd Party,B-14946
2019,6,apartment,BELGIUM,Brussels,7,yes,344,3rd Party,B-14947
2019,7,apartment,ITALY,Rome,7,yes,191,3rd Party,B-14948
2020,32,apartment,SPAIN,Barcelona,8,no,712,3rd Party,B-14949
2020,33,apartment,SPAIN,Barcelona,9,yes,310,Direct,B-14950
2020,32,condo,ITALY,Naples,8,yes,727,3rd Party,B-14951
2019,38,apartment,BELGIUM,Brussels,7,no,594,3rd Party,B-14952
2020,32,condo,ITALY,Rome,5,no,685,3rd Party,B-14953
2020,33,condo,ITALY,Rome,4,yes,285,3rd Party,B-14954
2020,33,condo,BELGIUM,Brussels,9,yes,859,3rd Party,B-14955
2019,30,apartment,SPAIN,Madrid,6,yes,396,Direct,B-14956
2019,30,apartment,BELGIUM,Brussels,8,yes,454,Direct,B-14957
2020,33,condo,BELGIUM,Brussels,7,no,813,3rd Party,B-14958
2020,32,condo,SPAIN,Madrid,5,yes,792,3rd Party,B-14959
2020,33,condo,BELGIUM,Brussels,4,yes,243,3rd Party,B-14960
2020,33,condo,FRANCE,Nice,7,yes,861,3rd Party,B-14961
2019,30,house,ITALY,Rome,7,yes,180,Direct,B-14962
2020,32,apartment,ITALY,Milan,4,yes,793,3rd Party,B-14963
2019,30,apartment,ITALY,Rome,8,yes,395,Direct,B-14964
2020,33,apartment,BELGIUM,Brussels,7,yes,197,3rd Party,B-14965
2019,38,apartment,BELGIUM,Brussels,7,no,599,3rd Party,B-14966
2020,33,house,BELGIUM,Brussels,9,no,314,3rd Party,B-14967
2020,33,apartment,SPAIN,Madrid,6,no,279,3rd Party,B-14968
2019,7,apartment,BELGIUM,Brussels,7,yes,197,3rd Party,B-14969
2020,33,condo,SPAIN,Madrid,7,no,263,3rd Party,B-14970
2020,33,apartment,FRANCE,Paris,7,no,241,Direct,B-14971
2020,33,apartment,ITALY,Rome,9,yes,855,3rd Party,B-14972
2019,30,apartment,FRANCE,Paris,6,yes,206,3rd Party,B-14973
2020,33,condo,FRANCE,Lyon,9,no,202,3rd Party,B-14974
2020,33,house,SPAIN,Barcelona,7,yes,858,3rd Party,B-14975
2020,32,apartment,ITALY,Rome,7,yes,788,Direct,B-14976
2020,32,condo,SPAIN,Madrid,6,no,736,3rd Party,B-14977
2019,30,apartment,ITALY,Rome,7,yes,191,Direct,B-14978
2020,33,condo,SPAIN,Barcelona,6,no,748,3rd Party,B-14979
2020,33,condo,BELGIUM,Brussels,8,no,200,3rd Party,B-14980
2020,33,apartment,SPAIN,Barcelona,9,yes,354,Direct,B-14981
2019,30,condo,ITALY,Rome,4,yes,203,3rd Party,B-14982
2020,32,apartment,BELGIUM,Brussels,8,yes,687,Direct,B-14983
2019,30,apartment,ITALY,Naples,9,yes,121,3rd Party,B-14984
2019,30,condo,SPAIN,Madrid,6,no,175,3rd Party,B-14985
2019,29,condo,FRANCE,Paris,6,yes,871,3rd Party,B-14986
2020,33,house,ITALY,Rome,7,yes,189,3rd Party,B-14987
2019,30,house,ITALY,Rome,5,yes,120,3rd Party,B-14988
2020,33,apartment,FRANCE,Paris,9,yes,819,3rd Party,B-14989
2020,33,apartment,SPAIN,Madrid,5,yes,242,3rd Party,B-14990
2020,33,condo,SPAIN,Madrid,9,no,277,3rd Party,B-14991
2019,7,house,BELGIUM,Brussels,6,yes,102,3rd Party,B-14992
2019,7,condo,ITALY,Rome,4,yes,203,3rd Party,B-14993
2020,33,condo,ITALY,Naples,4,yes,740,3rd Party,B-14994
2019,30,house,BELGIUM,Brussels,7,yes,178,3rd Party,B-14995
2019,30,condo,SPAIN,Madrid,5,no,392,3rd Party,B-14996
2020,33,house,SPAIN,Madrid,9,yes,360,3rd Party,B-14997
2019,39,condo,ITALY,Rome,4,yes,203,3rd Party,B-14998
2019,30,apartment,SPAIN,Barcelona,9,yes,179,Direct,B-14999
2019,39,house,ITALY,Rome,7,yes,180,3rd Party,B-15000
2020,33,condo,SPAIN,Barcelona,8,no,271,3rd Party,B-15001
2019,29,apartment,FRANCE,Paris,5,no,918,3rd Party,B-15002
2020,32,house,FRANCE,Paris,5,yes,801,Direct,B-15003
2020,33,condo,FRANCE,Nice,4,yes,815,3rd Party,B-15004
2019,30,house,FRANCE,Paris,5,no,208,3rd Party,B-15005
2019,39,house,BELGIUM,Brussels,7,yes,178,3rd Party,B-15006
2020,32,house,BELGIUM,Brussels,7,yes,684,3rd Party,B-15007
2020,32,condo,SPAIN,Barcelona,4,yes,795,3rd Party,B-15008
2020,33,apartment,SPAIN,Barcelona,7,yes,316,Direct,B-15009
2020,32,condo,ITALY,Rome,5,yes,796,3rd Party,B-15010
2019,6,apartment,ITALY,Rome,6,yes,708,3rd Party,B-15011
2019,29,house,BELGIUM,Brussels,5,no,911,3rd Party,B-15012
2020,32,condo,SPAIN,Barcelona,6,no,799,3rd Party,B-15013
2020,32,apartment,SPAIN,Barcelona,5,yes,683,Direct,B-15014
2019,29,house,FRANCE,Paris,6,yes,874,Direct,B-15015
2019,29,apartment,SPAIN,Madrid,6,yes,913,3rd Party,B-15016
2020,33,apartment,ITALY,Rome,7,yes,191,Direct,B-15017
2020,32,apartment,SPAIN,Madrid,6,no,730,3rd Party,B-15018
2020,33,apartment,SPAIN,Madrid,4,yes,744,Direct,B-15019
2020,33,house,SPAIN,Barcelona,8,yes,810,3rd Party,B-15020
2020,33,apartment,SPAIN,Barcelona,9,yes,198,3rd Party,B-15021
2019,7,apartment,BELGIUM,Brussels,5,yes,157,3rd Party,B-15022
2019,30,apartment,SPAIN,Barcelona,7,yes,124,3rd Party,B-15023
2020,33,house,FRANCE,Paris,6,yes,755,Direct,B-15024
2020,33,house,FRANCE,Paris,6,yes,826,3rd Party,B-15025
2019,30,apartment,ITALY,Rome,7,yes,184,Direct,B-15026
2019,30,apartment,SPAIN,Barcelona,5,no,400,3rd Party,B-15027
2020,33,condo,BELGIUM,Brussels,9,yes,854,3rd Party,B-15028
2019,38,condo,BELGIUM,Brussels,6,yes,79,3rd Party,B-15029
2019,30,condo,SPAIN,Madrid,7,yes,183,3rd Party,B-15030
2019,29,house,ITALY,Rome,5,no,878,3rd Party,B-15031
2020,33,condo,ITALY,Naples,6,yes,347,3rd Party,B-15032
2019,30,condo,ITALY,Milan,4,yes,431,3rd Party,B-15033
2020,33,house,FRANCE,Paris,6,yes,290,Direct,B-15034
2020,33,condo,SPAIN,Madrid,7,no,757,3rd Party,B-15035
2020,33,condo,SPAIN,Barcelona,9,no,348,3rd Party,B-15036
2020,32,house,ITALY,Rome,5,no,688,Direct,B-15037
2019,30,apartment,FRANCE,Paris,5,yes,185,3rd Party,B-15038
2020,33,apartment,BELGIUM,Brussels,7,yes,344,Direct,B-15039
2020,32,apartment,SPAIN,Barcelona,7,yes,691,3rd Party,B-15040
2019,39,condo,BELGIUM,Brussels,8,no,87,3rd Party,B-15041
2020,32,apartment,SPAIN,Barcelona,9,yes,697,Direct,B-15042
2020,32,house,ITALY,Rome,7,no,722,Direct,B-15043
2019,38,apartment,BELGIUM,Brussels,4,no,624,3rd Party,B-15044
2020,33,apartment,ITALY,Rome,7,no,235,3rd Party,B-15045
2019,6,condo,BELGIUM,Brussels,6,no,680,3rd Party,B-15046
2019,30,condo,BELGIUM,Brussels,4,no,402,3rd Party,B-15047
2019,29,condo,ITALY,Rome,9,yes,910,3rd Party,B-15048
2020,33,apartment,SPAIN,Barcelona,6,yes,750,Direct,B-15049
2019,39,condo,BELGIUM,Brussels,8,no,200,3rd Party,B-15050
2020,33,apartment,SPAIN,Barcelona,6,no,240,3rd Party,B-15051
2019,30,apartment,SPAIN,Madrid,8,yes,435,Direct,B-15052
2019,32,apartment,FRANCE,Lyon,5,yes,812,3rd Party,B-15053
2020,25,apartment,FRANCE,Lyon,4,yes,340,3rd Party,B-15054
2019,32,apartment,FRANCE,Lyon,4,yes,340,3rd Party,B-15055
2019,3,apartment,BELGIUM,Brussels,6,yes,7,Direct,B-15056
2020,12,apartment,BELGIUM,Brussels,5,yes,480,Direct,B-15057
2019,11,apartment,BELGIUM,Brussels,9,yes,409,Direct,B-15058
2019,22,apartment,FRANCE,Nice,8,yes,862,3rd Party,B-15059
2020,47,apartment,BELGIUM,Brussels,7,yes,230,Direct,B-15060
2019,25,apartment,FRANCE,Lyon,9,yes,965,3rd Party,B-15061
2019,33,apartment,BELGIUM,Brussels,8,no,406,Direct,B-15062
2020,33,apartment,FRANCE,Lyon,8,yes,98,3rd Party,B-15063
2020,12,apartment,BELGIUM,Brussels,7,yes,344,Direct,B-15064
2020,12,apartment,BELGIUM,Brussels,8,yes,45,Direct,B-15065
2019,34,apartment,FRANCE,Lyon,4,yes,340,3rd Party,B-15066
2020,40,apartment,BELGIUM,Brussels,7,yes,830,Direct,B-15067
2020,15,apartment,BELGIUM,Brussels,5,yes,849,Direct,B-15068
2020,30,apartment,FRANCE,Nice,8,yes,778,3rd Party,B-15069
2020,12,apartment,BELGIUM,Brussels,6,yes,294,Direct,B-15070
2020,3,apartment,BELGIUM,Brussels,9,yes,409,Direct,B-15071
2019,29,apartment,FRANCE,Lyon,7,yes,369,3rd Party,B-15072
2020,27,apartment,FRANCE,Lyon,4,yes,340,3rd Party,B-15073
2019,11,apartment,BELGIUM,Brussels,7,yes,344,Direct,B-15074
2020,28,apartment,BELGIUM,Brussels,7,no,594,Direct,B-15075
2020,27,apartment,BELGIUM,Brussels,4,no,337,Direct,B-15076
2019,18,apartment,BELGIUM,Brussels,8,yes,774,Direct,B-15077
2019,25,apartment,FRANCE,Lyon,4,yes,964,3rd Party,B-15078
2019,5,apartment,BELGIUM,Brussels,7,yes,586,Direct,B-15079
2020,40,apartment,BELGIUM,Brussels,8,yes,687,Direct,B-15080
2020,30,apartment,FRANCE,Nice,8,yes,789,3rd Party,B-15081
2020,25,apartment,FRANCE,Lyon,5,yes,136,3rd Party,B-15082
2019,40,apartment,BELGIUM,Brussels,5,yes,157,Direct,B-15083
2020,25,apartment,FRANCE,Nice,6,yes,641,3rd Party,B-15084
2019,25,apartment,FRANCE,Lyon,6,yes,961,3rd Party,B-15085
2019,35,apartment,FRANCE,Lyon,5,yes,136,3rd Party,B-15086
2020,28,apartment,BELGIUM,Brussels,7,no,599,Direct,B-15087
2020,31,apartment,BELGIUM,Brussels,6,no,332,Direct,B-15088
2020,43,apartment,BELGIUM,Brussels,8,yes,454,Direct,B-15089
2020,47,apartment,BELGIUM,Brussels,8,yes,45,Direct,B-15090
2019,30,apartment,BELGIUM,Brussels,7,no,892,Direct,B-15091
2020,27,apartment,BELGIUM,Brussels,6,no,332,Direct,B-15092
2019,21,apartment,BELGIUM,Brussels,4,no,933,Direct,B-15093
2019,25,apartment,BELGIUM,Brussels,5,no,968,Direct,B-15094
2020,47,apartment,BELGIUM,Brussels,7,yes,197,Direct,B-15095
2019,18,apartment,BELGIUM,Brussels,8,yes,687,Direct,B-15096
2019,52,apartment,BELGIUM,Brussels,6,yes,294,Direct,B-15097
2020,23,apartment,FRANCE,Nice,8,yes,862,3rd Party,B-15098
2019,28,apartment,FRANCE,Nice,8,yes,862,3rd Party,B-15099
2019,30,apartment,FRANCE,Lyon,8,yes,264,3rd Party,B-15100
2019,2,apartment,BELGIUM,Brussels,7,yes,230,Direct,B-15101
2020,43,apartment,BELGIUM,Brussels,9,yes,409,Direct,B-15102
2020,20,apartment,FRANCE,Lyon,8,yes,98,3rd Party,B-15103
2020,25,apartment,FRANCE,Nice,9,yes,427,3rd Party,B-15104
2020,23,apartment,FRANCE,Nice,4,yes,56,3rd Party,B-15105
2020,47,apartment,BELGIUM,Brussels,5,yes,157,Direct,B-15106
2019,26,apartment,FRANCE,Nice,4,yes,248,3rd Party,B-15107
2020,40,apartment,BELGIUM,Brussels,5,yes,849,Direct,B-15108
2020,41,apartment,BELGIUM,Brussels,8,yes,45,Direct,B-15109
2019,40,apartment,BELGIUM,Brussels,8,yes,130,Direct,B-15110
2019,33,apartment,FRANCE,Nice,8,yes,362,3rd Party,B-15111
2019,31,apartment,FRANCE,Lyon,5,yes,75,3rd Party,B-15112
2019,23,apartment,BELGIUM,Brussels,6,no,519,Direct,B-15113
2019,30,apartment,FRANCE,Lyon,9,yes,276,3rd Party,B-15114
2019,22,apartment,BELGIUM,Brussels,7,no,594,Direct,B-15115
2019,17,apartment,BELGIUM,Brussels,8,yes,687,Direct,B-15116
2020,27,apartment,FRANCE,Nice,8,yes,362,3rd Party,B-15117
2020,17,apartment,BELGIUM,Brussels,8,yes,130,Direct,B-15118
2019,25,apartment,FRANCE,Lyon,7,yes,369,3rd Party,B-15119
2019,32,apartment,FRANCE,Nice,8,yes,362,3rd Party,B-15120
2020,44,apartment,BELGIUM,Brussels,9,yes,409,Direct,B-15121
2019,26,apartment,FRANCE,Lyon,8,yes,98,3rd Party,B-15122
2020,31,apartment,FRANCE,Nice,8,yes,710,3rd Party,B-15123
2019,48,apartment,BELGIUM,Brussels,7,yes,344,Direct,B-15124
2019,21,apartment,BELGIUM,Brussels,4,no,909,Direct,B-15125
2020,17,apartment,BELGIUM,Brussels,5,yes,157,Direct,B-15126
2020,25,apartment,FRANCE,Lyon,8,yes,98,3rd Party,B-15127
2019,38,apartment,BELGIUM,Brussels,5,yes,849,Direct,B-15128
2019,32,apartment,BELGIUM,Brussels,8,no,406,Direct,B-15129
2020,44,apartment,BELGIUM,Brussels,7,yes,344,Direct,B-15130
2020,27,apartment,FRANCE,Lyon,9,yes,846,3rd Party,B-15131
2019,13,apartment,BELGIUM,Brussels,8,yes,130,Direct,B-15132
2020,17,apartment,BELGIUM,Brussels,7,yes,230,Direct,B-15133
2019,28,apartment,FRANCE,Lyon,9,yes,846,3rd Party,B-15134
2019,21,apartment,FRANCE,Nice,8,yes,862,3rd Party,B-15135
2019,46,apartment,BELGIUM,Brussels,9,yes,409,Direct,B-15136
2019,14,apartment,BELGIUM,Brussels,8,yes,454,Direct,B-15137
2019,32,apartment,BELGIUM,Brussels,9,no,809,Direct,B-15138
2019,33,apartment,FRANCE,Lyon,7,yes,369,3rd Party,B-15139
2020,3,apartment,BELGIUM,Brussels,7,yes,344,Direct,B-15140
2020,40,apartment,BELGIUM,Brussels,8,yes,774,Direct,B-15141
2020,23,apartment,FRANCE,Lyon,5,yes,75,3rd Party,B-15142
2020,12,apartment,BELGIUM,Brussels,8,yes,454,Direct,B-15143
2019,25,apartment,FRANCE,Lyon,5,yes,136,3rd Party,B-15144
2020,45,apartment,BELGIUM,Brussels,6,yes,294,Direct,B-15145
2020,40,apartment,BELGIUM,Brussels,7,yes,522,Direct,B-15146
2019,22,apartment,BELGIUM,Brussels,4,no,624,Direct,B-15147
2020,1,apartment,BELGIUM,Brussels,5,yes,849,Direct,B-15148
2019,52,apartment,BELGIUM,Brussels,8,yes,45,Direct,B-15149
2019,22,apartment,FRANCE,Lyon,9,yes,686,3rd Party,B-15150
2020,16,apartment,BELGIUM,Brussels,8,yes,774,Direct,B-15151
2019,29,apartment,FRANCE,Nice,9,yes,427,3rd Party,B-15152
2020,30,apartment,BELGIUM,Brussels,8,no,623,Direct,B-15153
2020,44,apartment,BELGIUM,Brussels,6,yes,7,Direct,B-15154
